Index;Latitude;Longitude;Distance from Tx [km];Terrain height [m a.s.l.]
536;49,6146813793232;20,7024730229848;53,6;308
537;49,6146907650986;20,7038609507057;53,7;316
538;49,614700134281;20,7052488789607;53,8;301
539;49,6147094868706;20,7066368077489;53,9;304
540;49,6147188228672;20,7080247370692;54;310
541;49,6147281422709;20,7094126669208;54,1;312
542;49,6147374450816;20,7108005973028;54,2;305
543;49,6147467312994;20,7121885282141;54,3;319
544;49,6147560009243;20,7135764596539;54,4;313
545;49,6147609996223;20,7143259428507;54,454;310
